"word1","word2","n"
"medical","record",20
"oil","tank",20
"paid","apprenticeship",20
"provide","commuter",20
"public","beach",20
"requiring","employers",20
"roof","installation",20
"sell","pets",20
"sound","permit",20
"truck","traffic",20
"zombie","homes",20
"abuse","crime",19
"banking","corporation",19
"cooking","oil",19
"corporation","tax",19
"disturbs","asbestos",19
"drug","plan",19
"dumping","clean",19
"education","training",19
"including","women",19
"internet","access",19
"littering","signs",19
"notification","required",19
"nycha","resident",19
"owned","minority",19
"placement","assistance",19
"prescription","drug",19
"registry","including",19
"request","education",19
"residents","convicted",19
"sidewalk","repairs",19
"support","businesses",19
"tax","bct",19
"temporary","public",19
"workshops","assistance",19
"accelerator","program",18
"account","issue",18
"broadcast","television",18
"center","health",18
"channel","rescan",18
"classroom","learning",18
"clean","heat",18
"compensation","fraud",18
"distributing","flyers",18
"driving","permit",18
"driving","tasks",18
"duplicate","receipt",18
"educational","program",18
"efficiency","improvements",18
"free","cribs",18
"health","program",18
"heat","program",18
"home","visits",18
"hurricane","sandy",18
"improvement","contractors",18
"including","vehicles",18
"individual","distributing",18
"laundry","license",18
"learning","tutoring",18
"medical","facilities",18
"nyc","accelerator",18
"nyc","clean",18
"nyc311","service",18
"online","account",18
"pet","boarding",18
"posting","signs",18
"property","including",18
"provide","pet",18
"reduce","regulatory",18
"regulatory","burdens",18
"repairs","electronic",18
"report","visible",18
"report","workers",18
"retail","laundry",18
"specific","educational",18
"taxi","ride",18
"teaches","vocabulary",18
"television","channel",18
"tested","vaccinated",18
"track","nyc311",18
"trade","center",18
"visible","exhaust",18
"world","trade",18
"99","copies",17
"acetylene","tank",17
"authority","residents",17
"authorized","parking",17
"bad","smell",17
"birth","control",17
"business","services",17
"businesses","reopen",17
"camps","day",17
"camps","report",17
"city","landmarks",17
"city","regulations",17
"collection","bin",17
"community","service",17
"day","camps",17
"dob","document",17
"donation","collection",17
"false","information",17
"flammable","liquids",17
"gynecology","services",17
"historic","sites",17
"horse","drawn",17
"initiative","led",17
"interagency","initiative",17
"literature","item",17
"navigate","city",17
"notario","publico",17
"overnight","camps",17
"parking","space",17
"plant","sewage",17
"pumping","station",17
"recovery","programs",17
"residential","properties",17
"sandy","recovery",17
"sanitation","literature",17
"service","requirements",17
"services","sbs",17
"sewage","treatment",17
"summer","camps",17
"actual","service",16
"agency","epa",16
"assign","distribute",16
"basic","response",16
"bicycle","lane",16
"construction","superintendent",16
"deliver","process",16
"demand","training",16
"disaster","preparedness",16
"epa","research",16
"ground","floor",16
"hiv","prevention",16
"housing","sponsored",16
"individual","training",16
"limited","vision",16
"main","sewer",16
"matches","people",16
"prevention","prep",16
"private","water",16
"protection","agency",16
"public","playgrounds",16
"reduce","air",16
"registration","testing",16
"request","educational",16
"research","programs",16
"response","skills",16
"retail","store",16
"rubber","tires",16
"school","youth",16
"sidewalk","stairway",16
"street","bicycle",16
"street","levels",16
"training","grants",16
"tuition","registration",16
"yard","waste",16
"building","code",15
"camp","day",15
"chancellor's","regulations",15
"city","building",15
"clinical","skills",15
"collection","agencies",15
"commercial","clients",15
"day","camp",15
"education","policies",15
"health","bulletin",15
"home","renovations",15
"inspection","information",15
"live","safely",15
"managing","debt",15
"medical","assistants",15
"overnight","camp",15
"renovations","violations",15
"report","traffic",15
"sanitation","speaker",15
"summer","camp",15
"tailed","deer",15
"teaches","language",15
"traffic","patterns",15
"violations","permits",15
"white","tailed",15
"wide","range",15
"written","translation",15
"3","units",14
"accept","reports",14
"action","process",14
"auxiliary","police",14
"births","deaths",14
"card","reader",14
"certification","inspections",14
"childhood","including",14
"city","contracts",14
"crash","barriers",14
"deferred","action",14
"delivery","app",14
"dessert","machine",14
"detention","programs",14
"distressed","multiple",14
"ebt","card",14
"ferry","terminals",14
"fix","maintenance",14
"frozen","dessert",14
"half","staff",14
"improve","mental",14
"install","repair",14
"juvenile","detention",14
"larger","rental",14
"legal","installation",14
"measles","vaccination",14
"military","draft",14
"multifamily","3",14
"provide","snow",14
"public","auction",14
"public","tennis",14
"register","births",14
"removal","services",14
"rental","buildings",14
"repair","plug",14
"report","suspected",14
"service","referrals",14
"services","citywide",14
"sewer","connection",14
"sidewalk","valve",14
"store's","ebt",14
"streets","parks",14
"substantial","rehabilitation",14
"subways","streets",14
"suspected","terrorist",14
"technology","sector",14
"tennis","court",14
"terrorist","activity",14
"valve","covers",14
"accepting","applications",13
"attorney","submitting",13
"child","proof",13
"city","public",13
"clean","needle",13
"cuny","college",13
"employee","training",13
"excluded","workers",13
"fund","ewf",13
"handled","discipline",13
"knob","covers",13
"legionnaires","disease",13
"needle","access",13
"ny","program",13
"nycha's","pet",13
"person","breaking",13
"pet","policy",13
"policy","report",13
"preventing","mosquitoes",13
"professional","engineer",13
"proof","stove",13
"public","benefits",13
"public","citybench",13
"records","request",13
"registered","architect",13
"school","staff",13
"shop","license",13
"spraying","schedules",13
"staff","handled",13
"stove","knob",13
"tax","incentives",13
"vital","records",13
"water","report",13
"workers","fund",13
"baby","healthy",12
"bad","condition",12
"bug","prevention",12
"businesses","hire",12
"cafeteria","kitchens",12
"city","repaired",12
"claim","tax",12
"commercial","establishment",12
"control","brochure",12
"cyber","activity",12
"debris","oil",12
"department","clinic",12
"device","designed",12
"electronic","shop",12
"equivalency","diploma",12
"floating","debris",12
"flow","test",12
"free","app",12
"gasoline","sewage",12
"health","instruction",12
"helps","16",12
"helps","immigrant",12
"hire","qualified",12
"hood","systems",12
"hydrant","flow",12
"illegal","receipt",12
"immigrant","nurses",12
"instruction","medical",12
"invasive","meningitis",12
"laundry","facility",12
"licensing","exam",12
"malicious","cyber",12
"meningitis","meningococcal",12
"meningococcal","disease",12
"midtown","manhattan",12
"mobile","devices",12
"multifamily","buildings",12
"nurse","licensing",12
"nurses","prepare",12
"oil","gasoline",12
"olds","graduate",12
"overflowing","roof",12
"positive","feedback",12
"qualified","workers",12
"rechargeable","batteries",12
"rent","repair",12
"report","floating",12
"roof","tank",12
"school","equivalency",12
"sell","rent",12
"smoke","free",12
"tax","returns",12
"unhealthy","condition",12
"unusual","color",12
"utility","services",12
"yorkers","complete",12
"11","memorial",11
"2","months",11
"9","11",11
"action","centers",11
"address","health",11
"benefit","public",11
"bid","including",11
"business","improvement",11
"care","coordination",11
"center","performance",11
"child","enrolled",11
"child's","developmental",11
"city's","foam",11
"claim","money",11
"cultural","institutions",11
"dance","music",11
"design","construct",11
"developmental","milestones",11
"districts","bid",11
"equipment","requirements",11
"expectant","fathers",11
"fire","suppression",11
"foam","ban",11
"foam","products",11
"green","infrastructure",11
"green","roofs",11
"health","action",11
"health","disparities",11
"hold","dance",11
"improvement","districts",11
"incentive","program",11
"infrastructure","practices",11
"inmates","leaving",11
"island","tramway",11
"leaving","jail",11
"maintain","sustainable",11
"medical","device",11
"military","discharge",11
"multiagency","effort",11
"neighborhood","health",11
"operate","pedicabs",11
"performance","summary",11
"production","jobs",11
"report","vandalism",11
"roosevelt","island",11
"school","based",11
"secondhand","vehicles",11
"selling","single",11
"separation","documents",11
"sexual","misconduct",11
"summary","cards",11
"sustainable","green",11
"theater","performances",11
"trust","fund",11
"united","nations",11
"vandalism","taking",11
"video","production",11
"women","expectant",11
"529","programs",10
"adding","bus",10
"air","act",10
"annual","registration",10
"baby","bonds",10
"bike","share",10
"boiler","engineer's",10
"bus","service",10
"change","phone",10
"city","employee's",10
"cleanup","projects",10
"college","tuition",10
"commercial","spaces",10
"disposal","system",10
"dockless","bike",10
"drawn","cab",10
"driver","operating",10
"dwellings","request",10
"employee's","potential",10
"engineer's","license",10
"ethics","violation",10
"fitness","classes",10
"flood","zone",10
"floor","commercial",10
"foreclosure","process",10
"free","air",10
"free","blood",10
"free","fitness",10
"improve","bus",10
"inspect","motor",10
"kids","rise",10
"missing","sign",10
"motor","vehicles",10
"neighborhood","cleanup",10
"ny","529",10
"nyc","kids",10
"occupancy","bathroom",10
"operating","pedicabs",10
"overdose","prevention",10
"phone","carriers",10
"portable","boiler",10
"post","prices",10
"poster","flyer",10
"potential","ethics",10
"pressure","health",10
"pressure","testing",10
"private","solid",10
"programs","resources",10
"related","equipment",10
"rem","foreclosure",10
"rise","baby",10
"save","money",10
"sewage","disposal",10
"share","pilot",10
"single","occupancy",10
"site","sewage",10
"smoking","rules",10
"solid","waste",10
"specific","properties",10
"staying","fit",10
"submit","feedback",10
"system","septic",10
"transfer","station",10
"trapping","pigeons",10
"tuition","including",10
"tutor","mentor",10
"waste","transfer",10
"zone","designations",10
"abuser","court",9
"bag","recycling",9
"based","community",9
"business","suffering",9
"cancer","prevention",9
"child","support",9
"children","youth",9
"clinical","bulletin",9
"colon","cancer",9
"community","center",9
"compensation","resources",9
"court","papers",9
"cultural","organizations",9
"cultural","program",9
"custodial","parents",9
"dot","forms",9
"education","document",9
"forms","guides",9
"free","admission",9
"free","job",9
"free","services",9
"governors","island",9
"immigrant","business",9
"install","equipment",9
"interim","lease",9
"interviews","training",9
"issues","summonses",9
"job","search",9
"lease","program",9
"library","card",9
"local","neighborhood",9
"maintenance","complaint",9
"map","sign",9
"multiple","languages",9
"nail","salon",9
"nyc","cultural",9
"offers","free",9
"oral","interpretation",9
"owe","child",9
"park","building",9
"park","playground",9
"plastic","bag",9
"poison","signs",9
"pregnancy","test",9
"prevention","screening",9
"profit","cultural",9
"program","til",9
"public","office",9
"radiological","emergency",9
"rat","poison",9
"recycling","law",9
"refunds","exchanges",9
"resumes","interviews",9
"risk","factors",9
"search","resumes",9
"signs","posted",9
"street","poles",9
"suffering","physically",9
"telecommunication","boxes",9
"tenant","interim",9
"til","building",9
"unlocked","park",9
"water","hardness",9
"york","harbor",9
"adopted","basket",8
"apprenticeship","offered",8
"aptitude","exam",8
"assisted","multifamily",8
"bail","bond",8
"basket","request",8
"beach","maintenance",8
"bill","credit",8
"bond","agent",8
"bottled","water",8
"broken","steel",8
"burning","equipment",8
"business","practices",8
"cemetery","monument",8
"census","bureau",8
"city","children",8
"city","rent",8
"city's","sewer",8
"commercial","cycling",8
"comptroller's","office",8
"conserve","water",8
"control","equipment",8
"correction","officer",8
"counterfeit","united",8
"discharge","groundwater",8
"electrical","apprenticeship",8
"eligible","hpd",8
"emergency","information",8
"energy","efficient",8
"flame","permit",8
"frozen","fruit",8
"funeral","home",8
"graduate","school",8
"guidelines","board",8
"hdc","assisted",8
"helps","participants",8
"housing","incentive",8
"housing","reports",8
"ice","skating",8
"illegal","business",8
"immigration","services",8
"itemized","list",8
"local","police",8
"local","union",8
"material","displayed",8
"nyc","housing",8
"obscene","sexual",8
"overflowing","public",8
"participants","pass",8
"permitted","hours",8
"personalized","street",8
"pets","brochure",8
"plain","bottled",8
"police","precincts",8
"pollution","control",8
"pre","qualified",8
"public","ice",8
"public","location",8
"public","recycling",8
"rabies","protecting",8
"recycling","bin",8
"rent","guidelines",8
"report","counterfeit",8
"report","obscene",8
"school","scholarships",8
"sell","tickets",8
"sells","pawned",8
"sells","rents",8
"service","dog",8
"service","programs",8
"sewer","system",8
"sexual","material",8
"shifted","missing",8
"skating","rink",8
"steel","plate",8
"survey","conducted",8
"temporary","notice",8
"trained","guard",8
"training","courses",8
"vacancy","survey",8
"veterans","housing",8
"vin","etching",8
"agencies","government",7
"alternate","programs",7
"alternative","paths",7
"answer","allegations",7
"application","information",7
"asl","direct",7
"asl","users",7
"automatic","public",7
"buildings","complete",7
"calling","system",7
"care","plans",7
"child's","school",7
"city","organizations",7
"city","souvenirs",7
"city's","direct",7
"college","level",7
"commercial","purpose",7
"complete","energy",7
"confidential","discharge",7
"consular","officers",7
"cost","free",7
"degree","program",7
"diplomats","consular",7
"direct","video",7
"discharge","planning",7
"district","snad",7
"drawn","carriage",7
"dry","cleaning",7
"efficiency","retrofits",7
"fast","track",7
"feature","change",7
"foster","child",7
"fraudulent","claim",7
"free","degree",7
"fuel","burning",7
"government","officials",7
"government","publications",7
"government","spending",7
"guide","notice",7
"highway","construction",7
"housing","information",7
"immigration","effects",7
"income","graduating",7
"information","guide",7
"inmate's","student",7
"international","businesses",7
"island","yankees",7
"legal","requirements",7
"licensed","private",7
"loud","party",7
"managed","care",7
"mechanical","sprinkler",7
"medallion","sales",7
"medical","treatment",7
"mid","size",7
"nations","staff",7
"natural","feature",7
"nyc","based",7
"officers","united",7
"parent","coordinator",7
"pawn","shop",7
"pigeon","droppings",7
"planning","services",7
"potential","health",7
"private","buildings",7
"public","data",7
"public","toilets",7
"rebuild","fuel",7
"received","mental",7
"released","inmate",7
"report","issues",7
"request","enrollment",7
"restore","landmark",7
"rikers","island",7
"risk","students",7
"schedule","ticket",7
"school","seniors",7
"sell","wholesale",7
"size","private",7
"special","natural",7
"stadium","tour",7
"structure","affecting",7
"sweet","smell",7
"taxi","medallion",7
"tour","information",7
"track","cost",7
"treatment","received",7
"tree","removal",7
"video","calling",7
"warrants","issued",7
"wholesale","foods",7
"yellow","taxi",7
"york","yankees",7
"affairs","speaker",6
"agency","performance",6
"agreement","negotiated",6
"air","conditioned",6
"alert","system",6
"approved","upk",6
"attend","public",6
"batteries","report",6
"born","jobseekers",6
"capital","infrastructure",6
"card","monte",6
"carriage","driver",6
"chance","license",6
"charity","committing",6
"child","pornography",6
"cleanyc","program",6
"coffee","roasters",6
"committing","fraud",6
"con","game",6
"consumer","guide",6
"contractor's","license",6
"cooling","center",6
"corporation","nycedc",6
"counseling","remedial",6
"dangerously","hot",6
"delivery","workers",6
"development","corporation",6
"development","opportunities",6
"disclosure","law",6
"doe","approved",6
"economic","development",6
"education","councils",6
"emergency","alert",6
"facilities","permits",6
"financial","fraud",6
"finding","public",6
"floor","businesses",6
"food","vendor",6
"foreign","born",6
"health","inspection",6
"immigration","service",6
"indoor","tanning",6
"infrastructure","construction",6
"invasive","plant",6
"joint","living",6
"lanternfly","sighting",6
"license","renewals",6
"local","emergencies",6
"major","commercial",6
"metal","detector",6
"operating","indoor",6
"permit","posted",6
"permits","license",6
"plant","species",6
"playing","games",6
"police","academy",6
"policy","disclosure",6
"private","streets",6
"professional","development",6
"program","replacing",6
"projects","managed",6
"provide","written",6
"public","hearings",6
"remedial","instruction",6
"report","child",6
"report","invasive",6
"scaffold","site",6
"scrap","metal",6
"sells","rechargeable",6
"sends","messages",6
"service","business",6
"specific","parks",6
"spotted","lanternfly",6
"statistics","related",6
"street","con",6
"suppression","contractor's",6
"tanning","facilities",6
"tax","preparer",6
"trade","waste",6
"training","finding",6
"tutorial","services",6
"upk","provider",6
"waste","license",6
"youth","police",6
"accessible","transportation",5
"administrative","services",5
"adult","establishment",5
"air","contaminants",5
"animal","slaughterhouse",5
"annual","nyc",5
"bacterial","disease",5
"based","businesses",5
"based","development",5
"bluebelt","maintenance",5
"boiler","operator",5
"broken","damaged",5
"cannabidiol","cbd",5
"city","community",5
"citywide","administrative",5
"cleanup","program",5
"climate","change",5
"coastal","resiliency",5
"community","services",5
"competitive","grant",5
"consumer","tips",5
"cooling","tower",5
"daily","newspaper",5
"damaged","dirty",5
"development","organizations",5
"directory","listing",5
"discharge","industrial",5
"door","salesperson",5
"ellis","island",5
"equality","act",5
"existing","storefront",5
"exit","overcrowding",5
"follow","zoning",5
"friend","living",5
"gas","prices",5
"grant","competition",5
"green","space",5
"health","library's",5
"helps","protect",5
"holiday","shopping",5
"immigrants","youth",5
"industrial","waste",5
"island","bluebelt",5
"largest","park",5
"leadership","skills",5
"legally","discharge",5
"library's","collection",5
"licensed","boiler",5
"licensed","fire",5
"listing","minority",5
"locally","based",5
"locked","exit",5
"manhattan's","largest",5
"marriage","equality",5
"medical","decisions",5
"mentorship","program",5
"minority","owned",5
"national","trends",5
"neighborhood","projects",5
"network","leadership",5
"newspaper","published",5
"nyc","parks",5
"nyc","school",5
"operator","engineer",5
"organizations","cbdos",5
"overcrowding","lack",5
"owned","woman",5
"parent","associations",5
"parks","stewardship",5
"pay","phone",5
"pedestrian","fence",5
"private","events",5
"public","sewers",5
"quality","soil",5
"rat","urine",5
"remove","air",5
"reservoir","lands",5
"resiliency","project",5
"ridematching","services",5
"satellite","television",5
"school","survey",5
"school","textbooks",5
"seniors","immigrants",5
"service","driver",5
"services","programs",5
"set","deliberately",5
"sex","couple",5
"single","adults",5
"smart","holiday",5
"social","workers",5
"specific","careers",5
"specific","industries",5
"specific","public",5
"stewardship","program",5
"storefront","business",5
"supportive","network",5
"suppression","contractor",5
"television","provider",5
"tourist","information",5
"traffic","median",5
"transportation","alternatives",5
"transportation","services",5
"upstate","reservoir",5
"warning","occupants",5
"zoning","regulations",5
"2","feet",4
"7","pm",4
"action","plan",4
"active","military",4
"adequate","rat",4
"advanced","manufacturing",4
"art","office",4
"art","photography",4
"audible","pedestrian",4
"background","check",4
"based","business",4
"bathing","beach",4
"boat","owners",4
"botanical","gardens",4
"bottle","refill",4
"budget","cuts",4
"budget","learn",4
"building","demolitions",4
"building","operation",4
"building's","rooftop",4
"business","development",4
"called","check",4
"check","loans",4
"check","program",4
"city","budget",4
"city's","budget",4
"cleaning","equipment",4
"coast","guard",4
"commercial","districts",4
"completing","health",4
"cooling","systems",4
"cost","financing",4
"cost","online",4
"customer","satisfaction",4
"cycling","requirements",4
"cycling","rules",4
"damage","caused",4
"dangerous","health",4
"defective","water",4
"discharge","line",4
"drain","rainwater",4
"drinking","alcohol",4
"eap","director",4
"education","school",4
"eligible","families",4
"emergency","action",4
"encourages","delivery",4
"enforces","court",4
"environmental","compliance",4
"environmental","regulations",4
"excessive","drinking",4
"exempt","financing",4
"factory","power",4
"financing","options",4
"firefighters","killed",4
"graduate","students",4
"grant","program",4
"green","business",4
"grocery","store",4
"health","education",4
"health","forms",4
"historic","building",4
"household","supplies",4
"improvement","program",4
"including","incentives",4
"industrial","facility",4
"legally","dispose",4
"life","conditions",4
"lift","objects",4
"maintenance","staff",4
"manufacturing","industrial",4
"manufacturing","industries",4
"materials","storage",4
"meeting","environmental",4
"mid","sized",4
"military","personnel",4
"mini","guide",4
"mobile","fruit",4
"national","service",4
"onboard","septic",4
"online","training",4
"operate","dry",4
"owned","buildings",4
"participatory","budgeting",4
"pass","background",4
"payday","loans",4
"pedestrian","signal",4
"photography","reading",4
"plan","eap",4
"police","officers",4
"power","plant",4
"profit","corporations",4
"providing","quality",4
"publicly","owned",4
"pursuing","storefront",4
"quality","drinking",4
"rat","extermination",4
"reading","material",4
"recyclables","materials",4
"refill","stations",4
"register","terminations",4
"regulations","including",4
"regulations","report",4
"related","activities",4
"report","property",4
"report","quality",4
"report","theft",4
"request","department",4
"rewards","eligible",4
"rooftop","systems",4
"safety","regulations",4
"sampling","station",4
"satisfaction","survey",4
"school","closures",4
"school","juniors",4
"selling","art",4
"septic","tank",4
"septic","waste",4
"site","emergency",4
"sized","multifamily",4
"slowly","drain",4
"specific","neighborhoods",4
"station","discharge",4
"stations","providing",4
"storage","container",4
"store","owners",4
"storefront","improvement",4
"storefront","improvements",4
"suck","blood",4
"supports","apprentices",4
"tax","exempt",4
"temporarily","store",4
"treatment","plants",4
"treatment","rules",4
"untreated","sewage",4
"vegetable","cart",4
"video","games",4
"water","sampling",4
"water","taxi",4
"york","water",4
"911","surcharges",3
"address","disparities",3
"agencies","project",3
"air","eliminator",3
"analysis","critical",3
"application","procedures",3
"assist","city",3
"bingo","games",3
"bond","investors",3
"bonds","filed",3
"business","owned",3
"business","pathways",3
"certification","including",3
"cigarette","packages",3
"city","marshals",3
"city","spends",3
"civic","engagement",3
"cleaning","business",3
"company","license",3
"conducting","environmental",3
"confidential","security",3
"consumer","protection",3
"conversion","therapy",3
"cream","truck",3
"critical","control",3
"cultural","projects",3
"defective","bus",3
"demolition","sites",3
"domestic","workers",3
"educational","options",3
"educational","services",3
"eliminator","devices",3
"employ","delivery",3
"employment","agencies",3
"engagement","commission",3
"entertainment","field",3
"environmental","issues",3
"environmental","review",3
"fasttrac","growthventure",3
"festival","event",3
"finishing","products",3
"flea","market",3
"floor","finishing",3
"fuel","truck",3
"graduation","requirements",3
"hazard","analysis",3
"helps","business",3
"historical","societies",3
"holiday","festival",3
"horseback","riding",3
"ice","cream",3
"impact","boys",3
"including","insurance",3
"industrial","laundries",3
"information","services",3
"install","refrigerator",3
"install","temporary",3
"insurance","requirements",3
"interim","multiple",3
"internet","protocol",3
"job","opportunities",3
"lacquers","varnishes",3
"lane","camera",3
"loft","law",3
"maintenance","plans",3
"manager","certification",3
"manufacturing","business",3
"maternity","leave",3
"multiple","dwelling",3
"nature","centers",3
"nearby","residential",3
"obligation","bond",3
"owned","vehicles",3
"owners","develop",3
"paints","lacquers",3
"party","food",3
"poison","ivy",3
"pregnant","public",3
"prepares","people",3
"processes","buys",3
"products","safely",3
"project","sponsors",3
"protection","tips",3
"protocol","voip",3
"providing","conversion",3
"purchase","process",3
"radioactive","material",3
"recovery","experience",3
"refrigerator","equipment",3
"remove","water",3
"rented","space",3
"report","music",3
"report","poison",3
"report","radioactive",3
"required","maintenance",3
"required","signs",3
"riding","trails",3
"safety","manager",3
"saving","money",3
"school","property",3
"security","survey",3
"sells","newspapers",3
"service","delivery",3
"ship","scrap",3
"ships","scrap",3
"sidewalk","sheds",3
"sites","demolition",3
"smell","directly",3
"spends","money",3
"stamp","cigarette",3
"starting","running",3
"stored","improperly",3
"streetlight","pole",3
"streets","safer",3
"students","understand",3
"surface","coatings",3
"sustaining","recovery",3
"system","eas",3
"system","weas",3
"technical","manual",3
"telecommunications","services",3
"television","productions",3
"temporary","housing",3
"temporary","lighting",3
"therapy","services",3
"tow","business",3
"tow","trucks",3
"tower","registration",3
"traffic","fatalities",3
"trails","run",3
"transfer","tickets",3
"transport","laundry",3
"treatable","health",3
"truck","company",3
"truck","meters",3
"understand","environmental",3
"voip","telecommunications",3
"volunteer","organizations",3
"water","fixtures",3
"wireless","emergency",3
"wireless","landline",3
"york","incentive",3
"15","week",2
"act","form",2
"adult","dating",2
"air","conditioning",2
"amusement","rides",2
"avenue","subway",2
"baby","brochure",2
"backflow","preventers",2
"bars","clubs",2
"based","educational",2
"behavioral","health",2
"bike","access",2
"buildings","law",2
"buildings","report",2
"bumper","sticker",2
"business","sale",2
"cabaret","license",2
"cafe","heater",2
"calorie","information",2
"calorie","posting",2
"cards","promoting",2
"certifies","socially",2
"chain","stores",2
"charitable","purposes",2
"childcare","business",2
"childcare","businesses",2
"city","map",2
"city's","charter",2
"city's","green",2
"city's","health",2
"club","gym",2
"clubs","taverns",2
"commercial","office",2
"commission","responsible",2
"company","membership",2
"conditioning","complaints",2
"creek","nature",2
"current","net",2
"dating","violence",2
"day","socially",2
"debts","owed",2
"department","applicants",2
"determine","fares",2
"disadvantaged","business",2
"display","calorie",2
"distanced","outdoor",2
"dry","weather",2
"economically","disadvantaged",2
"education","network",2
"educational","policies",2
"employee","ownership",2
"entertainment","venues",2
"estate","tax",2
"events","hosting",2
"exercise","studio",2
"films","produced",2
"financial","education",2
"flagship","park",2
"food","business",2
"foreign","government",2
"free","housing",2
"gang","activity",2
"government","owned",2
"gracie","mansion",2
"granting","authority",2
"green","spaces",2
"grow","living",2
"health","club",2
"health","initiative",2
"health","issues",2
"health","survey",2
"heater","permit",2
"history","checks",2
"hoisting","machine",2
"home","childcare",2
"host","bingo",2
"hosting","50",2
"housing","rule",2
"including","nyc",2
"including","schedule",2
"intercity","bus",2
"jewelry","appraisal",2
"leadership","teams",2
"licensed","rigger",2
"living","organisms",2
"lot","owner",2
"mentoring","services",2
"mets","including",2
"million","dollars",2
"misleading","jewelry",2
"mobile","vendors",2
"nature","walk",2
"net","worth",2
"newtown","creek",2
"nyc","law",2
"nycha","residents",2
"operator","certificate",2
"outdoor","ticketed",2
"outfall","pipe",2
"owned","building",2
"owned","properties",2
"paid","phone",2
"palm","card",2
"palm","cards",2
"paying","passengers",2
"pedicab","drivers",2
"phone","card",2
"planter","larger",2
"pool","operator",2
"posting","requirements",2
"pre","paid",2
"preventing","teen",2
"programs","ssps",2
"promoting","nyc",2
"property","owner",2
"protecting","restoring",2
"public","events",2
"quarter","housing",2
"questioning","youth",2
"real","estate",2
"reduce","gang",2
"report","failed",2
"report","office",2
"report","sign",2
"request","relief",2
"required","sign",2
"requirements","information",2
"residential","rental",2
"runs","amusement",2
"safety","materials",2
"sanitation","cleans",2
"school","leadership",2
"school","uniforms",2
"screening","report",2
"seastreak","ferry",2
"service","establishment",2
"sewer","outfall",2
"sidewalk","cafe",2
"sightseeing","vehicle",2
"single","day",2
"smoking","sign",2
"snap","food",2
"socially","distanced",2
"solicit","donations",2
"ssps","operating",2
"stamps","recipients",2
"stated","purpose",2
"stuff","program",2
"subway","construction",2
"support","school",2
"survey","50",2
"syringe","service",2
"task","force",2
"teen","mental",2
"tenant","screening",2
"ticket","information",2
"ticketed","performances",2
"unnecessary","arrest",2
"unsanitary","malfunctioning",2
"valid","licenses",2
"vendors","report",2
"visitor","center",2
"voluntary","smoke",2
"volunteer","fire",2
"water","flowing",2
"week","program",2
"york","health",2
"york","mets",2
"accelerator","linac",1
"access","defibrillators",1
"account","program",1
"admission","price",1
"adults","ages",1
"advertising","practices",1
"affordable","bank",1
"age","specific",1
"ages","1",1
"ages","18",1
"aids","report",1
"allergy","poster",1
"amalgam","separator",1
"amusement","arcade",1
"amusement","ride",1
"anti","smoking",1
"appeal","land",1
"auxiliary","officer",1
"baker's","oven",1
"balancing","scooter",1
"bank","account",1
"banner","permit",1
"based","program",1
"beacon","programs",1
"bike","parking",1
"brightly","colored",1
"brownfield","cleanup",1
"build","alter",1
"business","education",1
"business","employees",1
"business","portal",1
"buy","compost",1
"carpet","business",1
"carpet","emission",1
"carriage","drivers",1
"checks","pay",1
"city's","priorities",1
"citywide","survey",1
"clinic","record",1
"college","credit",1
"college","graduates",1
"community","health",1
"community","norc",1
"construction","companies",1
"construction","contracts",1
"construction","laws",1
"construction","vendor",1
"consumer","rights",1
"control","blood",1
"control","coalition",1
"correctional","facilities",1
"cost","fitness",1
"cost","resources",1
"council","meeting",1
"credit","unions",1
"cremates","deceased",1
"critical","business",1
"dating","service",1
"deceased","bodies",1
"dental","amalgam",1
"dental","clinic",1
"describes","convenient",1
"develop","effective",1
"discuss","education",1
"displayed","food",1
"drugs","alcohol",1
"education","policy",1
"education","program",1
"effective","management",1
"emission","limits",1
"emotional","development",1
"emotional","health",1
"employment","college",1
"enter","restricted",1
"equipment","installer",1
"establishment","allergy",1
"event","street",1
"executive","business",1
"fake","guns",1
"federal","contracts",1
"ferris","wheels",1
"ferry","captain",1
"filing","representative",1
"fitness","activities",1
"flu","prevention",1
"flu","shots",1
"food","distributors",1
"food","service",1
"free","deck",1
"free","reusable",1
"free","sheltered",1
"gaming","cafe",1
"golf","courses",1
"government","building",1
"grade","level",1
"gun","control",1
"hail","livery",1
"hansen's","disease",1
"health","dental",1
"health","profile",1
"health","topics",1
"healthier","products",1
"healthy","weight",1
"heart","age",1
"helps","offset",1
"helps","seniors",1
"helps","women",1
"highway","cleaning",1
"hiring","rules",1
"hiv","status",1
"horse","racing",1
"hosts","bingo",1
"hpv","health",1
"human","papillomavirus",1
"id","cards",1
"improperly","displayed",1
"improve","safety",1
"inaugural","activities",1
"including","flu",1
"industrial","businesses",1
"lender","investor",1
"licensed","oil",1
"licensed","sign",1
"limiting","salt",1
"linear","accelerator",1
"livery","permit",1
"management","skills",1
"manhole","installations",1
"manual","providing",1
"mayor's","participation",1
"measuring","devices",1
"media","entertainment",1
"medical","linear",1
"meeting","transcript",1
"middle","east",1
"missing","incorrect",1
"month","internship",1
"mounted","amusement",1
"mounted","auxiliary",1
"nasal","spray",1
"national","gun",1
"naturally","occurring",1
"newsrack","owners",1
"nyc","commission",1
"nycha","food",1
"occurring","retirement",1
"offers","college",1
"oil","burning",1
"owned","companies",1
"owned","construction",1
"papillomavirus","hpv",1
"parks","mounted",1
